Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","14/03/2023 01:27 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=Y0gv5U
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2021
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2021,Myanmar,MMR,Cambodia,KHM,8,7,-
2021,Myanmar,MMR,Canada,CAN,9,22,-
2021,Myanmar,MMR,Czechia,CZE,149,0,-
2021,Myanmar,MMR,Denmark,DNK,13,5,-
2021,Myanmar,MMR,Finland,FIN,32,5,-
2021,Myanmar,MMR,France,FRA,355,12,-
2021,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,367,87,-
2021,Myanmar,MMR,Germany,DEU,890,472,-
2021,Myanmar,MMR,Greece,GRC,100,7,-
2021,Myanmar,MMR,India,IND,35832,3785,-
2021,Myanmar,MMR,Indonesia,IDN,480,202,-
2021,Myanmar,MMR,Ireland,IRL,13,5,-
2021,Myanmar,MMR,"Iran (Islamic Rep. of)",IRN,0,34,-
2021,Myanmar,MMR,Israel,ISR,0,104,-
2021,Myanmar,MMR,Italy,ITA,5,9,-
2021,Myanmar,MMR,Japan,JPN,583,0,-
2021,Myanmar,MMR,"Rep. of Korea",KOR,396,107,-
2021,Myanmar,MMR,"Sri Lanka",LKA,35,0,-
2021,Myanmar,MMR,Malaysia,MYS,120598,34807,-
2021,Myanmar,MMR,Nepal,NPL,377,101,-
2021,Myanmar,MMR,Netherlands,NLD,203,20,-
2021,Myanmar,MMR,Norway,NOR,22,5,-
2021,Myanmar,MMR,Nauru,NRU,71,0,-
2021,Myanmar,MMR,"New Zealand",NZL,12,17,-
2021,Myanmar,MMR,Pakistan,PAK,23,31,-
2021,Myanmar,MMR,Philippines,PHL,10,0,-
2021,Myanmar,MMR,"Papua New Guinea",PNG,5,0,-
2021,Myanmar,MMR,Romania,ROU,30,0,-
2021,Myanmar,MMR,"Saudi Arabia",SAU,0,115,-
2021,Myanmar,MMR,Spain,ESP,8,5,-
2021,Myanmar,MMR,Sweden,SWE,6,5,-
2021,Myanmar,MMR,Switzerland,CHE,41,5,-
2021,Myanmar,MMR,Thailand,THA,96086,0,-
2021,Myanmar,MMR,Ukraine,UKR,0,6,-
2021,Myanmar,MMR,"United States of America",USA,1223,3096,-
2021,Namibia,NAM,Botswana,BWA,6,0,-
2021,Namibia,NAM,Brazil,BRA,0,41,-
2021,Namibia,NAM,Canada,CAN,225,14,-
2021,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,193,784,-
2021,Namibia,NAM,Germany,DEU,0,47,-
2021,Namibia,NAM,"United States of America",USA,17,29,-
2021,Nepal,NPL,Argentina,ARG,0,5,-
2021,Nepal,NPL,Australia,AUS,100,641,-
2021,Nepal,NPL,Austria,AUT,18,31,-
2021,Nepal,NPL,Belgium,BEL,6,5,-
2021,Nepal,NPL,Brazil,BRA,12,416,-
2021,Nepal,NPL,Canada,CAN,25,89,-
2021,Nepal,NPL,"Costa Rica",CRI,0,102,-
2021,Nepal,NPL,Cyprus,CYP,0,990,-
2021,Nepal,NPL,Denmark,DNK,5,0,-
2021,Nepal,NPL,Ecuador,ECU,5,0,-
2021,Nepal,NPL,France,FRA,217,35,-
2021,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,63,447,-
2021,Nepal,NPL,Germany,DEU,61,23,-
2021,Nepal,NPL,Greece,GRC,28,88,-
2021,Nepal,NPL,"China, Hong Kong SAR",HKG,8,0,-
2021,Nepal,NPL,Hungary,HUN,10,0,-
2021,Nepal,NPL,Ireland,IRL,9,20,-
2021,Nepal,NPL,Israel,ISR,0,81,-
2021,Nepal,NPL,Italy,ITA,15,72,-
2021,Nepal,NPL,"Rep. of Korea",KOR,5,391,-
2021,Nepal,NPL,Mexico,MEX,0,15,-
2021,Nepal,NPL,Malaysia,MYS,11,0,-
2021,Nepal,NPL,Malta,MLT,0,18,-
2021,Nepal,NPL,Netherlands,NLD,101,5,-
2021,Nepal,NPL,Norway,NOR,5,0,-
2021,Nepal,NPL,Nauru,NRU,10,6,-
2021,Nepal,NPL,"New Zealand",NZL,5,0,-
2021,Nepal,NPL,Panama,PAN,0,14,-
2021,Nepal,NPL,Peru,PER,0,5,-
2021,Nepal,NPL,Poland,POL,7,0,-
2021,Nepal,NPL,Portugal,PRT,0,5,-
2021,Nepal,NPL,Romania,ROU,0,5,-
2021,Nepal,NPL,"South Africa",ZAF,0,88,-
2021,Nepal,NPL,Spain,ESP,0,10,-
2021,Nepal,NPL,Slovenia,SVN,0,10,-
2021,Nepal,NPL,Sweden,SWE,9,5,-
2021,Nepal,NPL,Switzerland,CHE,18,5,-
2021,Nepal,NPL,Thailand,THA,5,0,-
2021,Nepal,NPL,"United States of America",USA,6271,7702,-
2021,Netherlands,NLD,Brazil,BRA,0,8,-
2021,Netherlands,NLD,Canada,CAN,10,11,-
2021,Netherlands,NLD,"United Kingdom of Great Britain and Northern Ireland",GBR,5,0,-
2021,Netherlands,NLD,Germany,DEU,31,5,-
2021,Netherlands,NLD,Switzerland,CHE,5,0,-
2021,Netherlands,NLD,"United States of America",USA,7,69,-
2021,Niger,NER,Algeria,DZA,9,126,-
2021,Niger,NER,Belgium,BEL,136,125,-
2021,Niger,NER,Benin,BEN,0,22,-
2021,Niger,NER,"Bolivia (Plurinational State of)",BOL,5,0,-
2021,Niger,NER,Brazil,BRA,0,8,-
2021,Niger,NER,Canada,CAN,66,71,-
2021,Niger,NER,Chad,TCD,839,0,-
2021,Niger,NER,Cameroon,CMR,0,915,-
2021,Niger,NER,"Dem. Rep. of the Congo",COD,0,5,-
2021,Niger,NER,"Costa Rica",CRI,0,5,-
2021,Niger,NER,Cyprus,CYP,0,5,-
2021,Niger,NER,France,FRA,197,34,-
2021,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,194,24,-
2021,Niger,NER,Germany,DEU,60,93,-
2021,Niger,NER,Greece,GRC,19,6,-
2021,Niger,NER,Ireland,IRL,5,0,-
2021,Niger,NER,Italy,ITA,478,40,-
2021,Niger,NER,Jordan,JOR,0,5,-
2021,Niger,NER,Libya,LBY,0,5,-
2021,Niger,NER,Luxembourg,LUX,0,5,-
2021,Niger,NER,Mauritania,MRT,5,19,-
2021,Niger,NER,Mali,MLI,18255,0,-
2021,Niger,NER,Morocco,MAR,0,13,-
2021,Niger,NER,Malta,MLT,0,33,-
2021,Niger,NER,Netherlands,NLD,5,8,-
2021,Niger,NER,Nigeria,NGA,1439,0,-
2021,Niger,NER,"South Africa",ZAF,0,688,-
2021,Niger,NER,Spain,ESP,22,10,-
2021,Niger,NER,Sweden,SWE,5,0,-
2021,Niger,NER,Switzerland,CHE,8,0,-
2021,Niger,NER,Togo,TGO,10,0,-
2021,Niger,NER,Tunisia,TUN,0,7,-
2021,Niger,NER,"United States of America",USA,144,414,-
2021,Nicaragua,NIC,Argentina,ARG,16,15,-
2021,Nicaragua,NIC,Austria,AUT,5,0,-
2021,Nicaragua,NIC,Belgium,BEL,26,10,-
2021,Nicaragua,NIC,Brazil,BRA,21,20,-
2021,Nicaragua,NIC,Belize,BLZ,5,0,-
2021,Nicaragua,NIC,Canada,CAN,684,191,-
2021,Nicaragua,NIC,Chile,CHL,0,5,-
2021,Nicaragua,NIC,Colombia,COL,10,0,-
2021,Nicaragua,NIC,"Costa Rica",CRI,4027,137274,-
2021,Nicaragua,NIC,Denmark,DNK,13,0,-
2021,Nicaragua,NIC,"Dominican Rep.",DOM,0,5,-
2021,Nicaragua,NIC,Ecuador,ECU,5,0,-
2021,Nicaragua,NIC,Finland,FIN,63,36,-
2021,Nicaragua,NIC,France,FRA,68,7,-
2021,Nicaragua,NIC,"United Kingdom of Great Britain and Northern Ireland",GBR,54,165,-
2021,Nicaragua,NIC,Germany,DEU,5,202,-
2021,Nicaragua,NIC,Guatemala,GTM,70,221,-
2021,Nicaragua,NIC,Honduras,HND,113,68,-
2021,Nicaragua,NIC,Ireland,IRL,11,15,-
2021,Nicaragua,NIC,Italy,ITA,9,5,-
2021,Nicaragua,NIC,Mexico,MEX,1619,3891,-
2021,Nicaragua,NIC,Netherlands,NLD,40,5,-
2021,Nicaragua,NIC,Norway,NOR,10,0,-
2021,Nicaragua,NIC,Panama,PAN,179,5230,-
2021,Nicaragua,NIC,Peru,PER,7,7,-
2021,Nicaragua,NIC,"El Salvador",SLV,22,27,-
2021,Nicaragua,NIC,Spain,ESP,1797,4805,-
2021,Nicaragua,NIC,Sweden,SWE,63,40,-
2021,Nicaragua,NIC,Switzerland,CHE,7,8,-
2021,Nicaragua,NIC,"Trinidad and Tobago",TTO,0,5,-
2021,Nicaragua,NIC,Uruguay,URY,9,0,-
2021,Nicaragua,NIC,"United States of America",USA,2083,11762,-
2021,Nigeria,NGA,Algeria,DZA,5,239,-
2021,Nigeria,NGA,Egypt,EGY,25,196,-
2021,Nigeria,NGA,Argentina,ARG,42,71,-
2021,Nigeria,NGA,Armenia,ARM,5,0,-
2021,Nigeria,NGA,Australia,AUS,247,537,-
2021,Nigeria,NGA,Austria,AUT,425,334,-
2021,Nigeria,NGA,Belgium,BEL,55,310,-
2021,Nigeria,NGA,Benin,BEN,0,37,-
2021,Nigeria,NGA,Belarus,BLR,0,14,-
2021,Nigeria,NGA,Brazil,BRA,148,3534,-
2021,Nigeria,NGA,Bulgaria,BGR,0,5,-
2021,Nigeria,NGA,Canada,CAN,10172,3847,-
2021,Nigeria,NGA,Chad,TCD,19321,337,-
2021,Nigeria,NGA,China,CHN,0,65,-
2021,Nigeria,NGA,Cameroon,CMR,120928,31,-
2021,Nigeria,NGA,Congo,COG,5,0,-
2021,Nigeria,NGA,"Costa Rica",CRI,17,5,-
2021,Nigeria,NGA,Cyprus,CYP,23,2139,-
2021,Nigeria,NGA,Czechia,CZE,8,9,-
2021,Nigeria,NGA,Denmark,DNK,11,5,-
2021,Nigeria,NGA,Ecuador,ECU,40,5,-
2021,Nigeria,NGA,Ethiopia,ETH,5,5,-
2021,Nigeria,NGA,Finland,FIN,139,57,-
2021,Nigeria,NGA,France,FRA,5491,4010,-
2021,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,3101,3001,-
2021,Nigeria,NGA,Georgia,GEO,0,35,-
2021,Nigeria,NGA,Germany,DEU,10023,11392,-
2021,Nigeria,NGA,Ghana,GHA,9,11,-
2021,Nigeria,NGA,Guinea-Bissau,GNB,0,6,-
2021,Nigeria,NGA,Greece,GRC,374,158,-
2021,Nigeria,NGA,Guinea,GIN,10,0,-
2021,Nigeria,NGA,Croatia,HRV,12,0,-
2021,Nigeria,NGA,Hungary,HUN,53,0,-
2021,Nigeria,NGA,Iceland,ISL,65,5,-
2021,Nigeria,NGA,"Cote d'Ivoire",CIV,6,0,-
2021,Nigeria,NGA,India,IND,0,552,-
2021,Nigeria,NGA,Indonesia,IDN,0,5,-
2021,Nigeria,NGA,Ireland,IRL,396,1021,-
2021,Nigeria,NGA,Israel,ISR,8,877,-
2021,Nigeria,NGA,Italy,ITA,20557,3983,-
2021,Nigeria,NGA,Jordan,JOR,5,62,-
2021,Nigeria,NGA,Japan,JPN,5,0,-
2021,Nigeria,NGA,Kenya,KEN,6,9,-
2021,Nigeria,NGA,"Rep. of Korea",KOR,13,343,-
2021,Nigeria,NGA,Liberia,LBR,0,6,-
2021,Nigeria,NGA,Libya,LBY,0,41,-
2021,Nigeria,NGA,Lebanon,LBN,5,68,-
2021,Nigeria,NGA,Lesotho,LSO,0,5,-
2021,Nigeria,NGA,"Sri Lanka",LKA,0,10,-
2021,Nigeria,NGA,Lithuania,LTU,5,0,-
2021,Nigeria,NGA,Luxembourg,LUX,9,10,-
2021,Nigeria,NGA,Mauritania,MRT,13,68,-
2021,Nigeria,NGA,Mexico,MEX,45,72,-
2021,Nigeria,NGA,Mali,MLI,0,5,-
2021,Nigeria,NGA,Malaysia,MYS,5,39,-
2021,Nigeria,NGA,Morocco,MAR,25,413,-
2021,Nigeria,NGA,Malta,MLT,124,203,-
2021,Nigeria,NGA,Namibia,NAM,0,5,-
2021,Nigeria,NGA,Netherlands,NLD,332,273,-
2021,Nigeria,NGA,Niger,NER,187065,11101,-
2021,Nigeria,NGA,Norway,NOR,118,5,-
2021,Nigeria,NGA,Panama,PAN,10,34,-
2021,Nigeria,NGA,Paraguay,PRY,0,5,-
2021,Nigeria,NGA,Peru,PER,24,18,-
2021,Nigeria,NGA,Philippines,PHL,6,17,-
2021,Nigeria,NGA,Poland,POL,7,9,-
2021,Nigeria,NGA,Portugal,PRT,30,66,-
2021,Nigeria,NGA,Romania,ROU,8,8,-
2021,Nigeria,NGA,"South Africa",ZAF,11,5207,-
2021,Nigeria,NGA,"Russian Federation",RUS,0,5,-
2021,Nigeria,NGA,"Saudi Arabia",SAU,0,9,-
2021,Nigeria,NGA,Senegal,SEN,0,69,-
2021,Nigeria,NGA,Spain,ESP,162,1395,-
2021,Nigeria,NGA,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,7,-
2021,Nigeria,NGA,Sudan,SDN,12,0,-
2021,Nigeria,NGA,Suriname,SUR,0,5,-
2021,Nigeria,NGA,Slovenia,SVN,6,5,-
2021,Nigeria,NGA,Sweden,SWE,598,327,-
2021,Nigeria,NGA,Switzerland,CHE,282,71,-
2021,Nigeria,NGA,Thailand,THA,5,11,-
2021,Nigeria,NGA,Togo,TGO,9,14,-
2021,Nigeria,NGA,"Trinidad and Tobago",TTO,5,154,-
2021,Nigeria,NGA,Tunisia,TUN,0,115,-
2021,Nigeria,NGA,Ukraine,UKR,7,33,-
2021,Nigeria,NGA,Uruguay,URY,22,36,-
2021,Nigeria,NGA,"United States of America",USA,2948,25904,-
2021,Nigeria,NGA,"Venezuela (Bolivarian Republic of)",VEN,7,0,-
2021,Nigeria,NGA,Zambia,ZMB,0,5,-
2021,Niue,NIU,"United States of America",USA,11,0,-
2021,Norway,NOR,Brazil,BRA,0,6,-
2021,Norway,NOR,Canada,CAN,0,7,-
2021,Norway,NOR,"United Kingdom of Great Britain and Northern Ireland",GBR,5,0,-
2021,Norway,NOR,Germany,DEU,0,10,-
2021,Nauru,NRU,Australia,AUS,5,16,-
2021,"New Zealand",NZL,Australia,AUS,26,27,-
2021,"New Zealand",NZL,Brazil,BRA,0,5,-
2021,"New Zealand",NZL,Germany,DEU,7,0,-
2021,"New Zealand",NZL,Mozambique,MOZ,0,37,-
2021,Oman,OMN,Australia,AUS,5,0,-
2021,Oman,OMN,"United Kingdom of Great Britain and Northern Ireland",GBR,22,24,-
2021,Oman,OMN,Germany,DEU,8,10,-
2021,Oman,OMN,Spain,ESP,0,5,-
2021,Oman,OMN,"United States of America",USA,18,32,-
2021,Pakistan,PAK,Afghanistan,AFG,66911,215,-
2021,Pakistan,PAK,Argentina,ARG,39,18,-
2021,Pakistan,PAK,Australia,AUS,5348,2329,-
2021,Pakistan,PAK,Austria,AUT,375,591,-
2021,Pakistan,PAK,Azerbaijan,AZE,45,0,-
2021,Pakistan,PAK,Burundi,BDI,9,0,-
2021,Pakistan,PAK,Belgium,BEL,345,140,-
2021,Pakistan,PAK,Benin,BEN,5,0,-
2021,Pakistan,PAK,"Bolivia (Plurinational State of)",BOL,5,0,-
2021,Pakistan,PAK,Brazil,BRA,376,1764,-
2021,Pakistan,PAK,"Bosnia and Herzegovina",BIH,5,22,-
2021,Pakistan,PAK,Bulgaria,BGR,30,56,-
2021,Pakistan,PAK,Cambodia,KHM,0,5,-
2021,Pakistan,PAK,Canada,CAN,7171,1489,-
2021,Pakistan,PAK,China,CHN,32,9,-
2021,Pakistan,PAK,Chile,CHL,0,7,-
2021,Pakistan,PAK,"Costa Rica",CRI,5,11,-
2021,Pakistan,PAK,Cyprus,CYP,21,1460,-
2021,Pakistan,PAK,Czechia,CZE,8,9,-
2021,Pakistan,PAK,Denmark,DNK,66,20,-
2021,Pakistan,PAK,Ecuador,ECU,29,0,-
2021,Pakistan,PAK,Fiji,FJI,5,0,-
2021,Pakistan,PAK,Finland,FIN,75,23,-
2021,Pakistan,PAK,France,FRA,2742,1810,-
2021,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,8245,4420,-
2021,Pakistan,PAK,Georgia,GEO,11,10,-
2021,Pakistan,PAK,Germany,DEU,8788,4457,-
2021,Pakistan,PAK,Ghana,GHA,60,5,-
2021,Pakistan,PAK,Greece,GRC,1279,3790,-
2021,Pakistan,PAK,"China, Hong Kong SAR",HKG,25,0,-
2021,Pakistan,PAK,Croatia,HRV,10,20,-
2021,Pakistan,PAK,Hungary,HUN,92,0,-
2021,Pakistan,PAK,Iceland,ISL,22,0,-
2021,Pakistan,PAK,Indonesia,IDN,281,16,-
2021,Pakistan,PAK,Ireland,IRL,391,479,-
2021,Pakistan,PAK,"Iran (Islamic Rep. of)",IRN,10,0,-
2021,Pakistan,PAK,Iraq,IRQ,0,33,-
2021,Pakistan,PAK,Italy,ITA,16570,9262,-
2021,Pakistan,PAK,Jordan,JOR,5,22,-
2021,Pakistan,PAK,Japan,JPN,34,0,-
2021,Pakistan,PAK,Kenya,KEN,9,12,-
2021,Pakistan,PAK,Kyrgyzstan,KGZ,0,6,-
2021,Pakistan,PAK,"Rep. of Korea",KOR,118,938,-
2021,Pakistan,PAK,Kuwait,KWT,0,12,-
2021,Pakistan,PAK,Liberia,LBR,5,0,-
2021,Pakistan,PAK,Lebanon,LBN,6,14,-
2021,Pakistan,PAK,"Sri Lanka",LKA,709,149,-
2021,Pakistan,PAK,Lithuania,LTU,5,0,-
2021,Pakistan,PAK,Luxembourg,LUX,0,5,-
2021,Pakistan,PAK,Madagascar,MDG,99,106,-
2021,Pakistan,PAK,"North Macedonia",MKD,5,5,-
2021,Pakistan,PAK,Mexico,MEX,12,28,-
2021,Pakistan,PAK,Mali,MLI,11,0,-
2021,Pakistan,PAK,Malaysia,MYS,3632,3116,-
2021,Pakistan,PAK,Montenegro,MNE,0,10,-
2021,Pakistan,PAK,Morocco,MAR,16,7,-
2021,Pakistan,PAK,Malta,MLT,59,53,-
2021,Pakistan,PAK,Mauritius,MUS,5,0,-
2021,Pakistan,PAK,Nepal,NPL,186,10,-
2021,Pakistan,PAK,Netherlands,NLD,768,310,-
2021,Pakistan,PAK,Niger,NER,0,6,-
2021,Pakistan,PAK,Norway,NOR,77,12,-
2021,Pakistan,PAK,Nauru,NRU,29,17,-
2021,Pakistan,PAK,"New Zealand",NZL,54,5,-
2021,Pakistan,PAK,Oman,OMN,5,0,-
2021,Pakistan,PAK,Panama,PAN,0,16,-
2021,Pakistan,PAK,Peru,PER,0,10,-
2021,Pakistan,PAK,Philippines,PHL,103,25,-
2021,Pakistan,PAK,"Papua New Guinea",PNG,27,5,-
2021,Pakistan,PAK,Poland,POL,29,6,-
2021,Pakistan,PAK,Portugal,PRT,80,42,-
2021,Pakistan,PAK,Qatar,QAT,5,0,-
2021,Pakistan,PAK,Romania,ROU,28,45,-
2021,Pakistan,PAK,"South Africa",ZAF,11,8559,-
2021,Pakistan,PAK,"Russian Federation",RUS,6,0,-
2021,Pakistan,PAK,"Saudi Arabia",SAU,0,25,-
2021,Pakistan,PAK,Senegal,SEN,0,12,-
2021,Pakistan,PAK,Spain,ESP,458,610,-
2021,Pakistan,PAK,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,5,5,-
2021,Pakistan,PAK,Slovakia,SVK,8,0,-
2021,Pakistan,PAK,Slovenia,SVN,5,29,-
2021,Pakistan,PAK,Sweden,SWE,609,203,-
2021,Pakistan,PAK,Switzerland,CHE,296,95,-
2021,Pakistan,PAK,"Syrian Arab Rep.",SYR,221,5,-
2021,Pakistan,PAK,Thailand,THA,1578,84,-
2021,Pakistan,PAK,"Trinidad and Tobago",TTO,9,17,-
2021,Pakistan,PAK,"United Arab Emirates",ARE,5,0,-
2021,Pakistan,PAK,Uganda,UGA,227,0,-
2021,Pakistan,PAK,Ukraine,UKR,10,65,-
2021,Pakistan,PAK,Uruguay,URY,0,40,-
2021,Pakistan,PAK,"United States of America",USA,3818,9467,-
2021,Pakistan,PAK,Yemen,YEM,0,9,-
2021,Panama,PAN,Brazil,BRA,0,9,-
2021,Panama,PAN,Canada,CAN,24,14,-
2021,Panama,PAN,"Costa Rica",CRI,6,56,-
2021,Panama,PAN,Ecuador,ECU,5,0,-
2021,Panama,PAN,Germany,DEU,0,5,-
2021,Panama,PAN,Guatemala,GTM,0,5,-
2021,Panama,PAN,Mexico,MEX,53,106,-
2021,Panama,PAN,Peru,PER,0,11,-
2021,Panama,PAN,Spain,ESP,19,120,-
2021,Panama,PAN,"United States of America",USA,11,186,-
2021,Paraguay,PRY,Argentina,ARG,19,19,-
2021,Paraguay,PRY,Brazil,BRA,5,179,-
2021,Paraguay,PRY,Canada,CAN,9,6,-
2021,Paraguay,PRY,France,FRA,9,5,-
2021,Paraguay,PRY,Germany,DEU,5,9,-
2021,Paraguay,PRY,Italy,ITA,0,9,-
2021,Paraguay,PRY,Mexico,MEX,0,5,-
2021,Paraguay,PRY,Peru,PER,0,5,-
2021,Paraguay,PRY,Spain,ESP,57,750,-
2021,Paraguay,PRY,Switzerland,CHE,5,0,-
2021,Paraguay,PRY,Uruguay,URY,5,5,-
2021,Paraguay,PRY,"United States of America",USA,11,110,-
2021,Peru,PER,Argentina,ARG,548,84,-
2021,Peru,PER,Australia,AUS,19,70,-
2021,Peru,PER,Belgium,BEL,0,70,-
2021,Peru,PER,"Bolivia (Plurinational State of)",BOL,525,0,-
2021,Peru,PER,Brazil,BRA,46,264,-
2021,Peru,PER,Belize,BLZ,0,5,-
2021,Peru,PER,Canada,CAN,144,321,-
2021,Peru,PER,Chile,CHL,113,51,-
2021,Peru,PER,"Costa Rica",CRI,13,53,-
2021,Peru,PER,Ecuador,ECU,82,8,-
2021,Peru,PER,France,FRA,473,41,-
2021,Peru,PER,"United Kingdom of Great Britain and Northern Ireland",GBR,0,9,-
2021,Peru,PER,Germany,DEU,31,12,-
2021,Peru,PER,Iceland,ISL,5,0,-
2021,Peru,PER,Israel,ISR,0,9,-
2021,Peru,PER,Italy,ITA,669,470,-
2021,Peru,PER,"Rep. of Korea",KOR,0,9,-
2021,Peru,PER,Mexico,MEX,33,145,-
2021,Peru,PER,Netherlands,NLD,8,5,-
2021,Peru,PER,Panama,PAN,23,0,-
2021,Peru,PER,Paraguay,PRY,0,23,-
2021,Peru,PER,Spain,ESP,285,3325,-
2021,Peru,PER,Sweden,SWE,7,38,-
2021,Peru,PER,Switzerland,CHE,5,5,-
2021,Peru,PER,"Trinidad and Tobago",TTO,0,5,-
2021,Peru,PER,Uruguay,URY,7,41,-
2021,Peru,PER,"United States of America",USA,480,3983,-
2021,Peru,PER,"Venezuela (Bolivarian Republic of)",VEN,5,0,-
2021,Philippines,PHL,Argentina,ARG,0,5,-
2021,Philippines,PHL,Australia,AUS,43,1693,-
2021,Philippines,PHL,Austria,AUT,19,13,-
2021,Philippines,PHL,Belgium,BEL,0,5,-
2021,Philippines,PHL,Brazil,BRA,5,573,-
2021,Philippines,PHL,Canada,CAN,73,162,-
2021,Philippines,PHL,Cyprus,CYP,12,180,-
2021,Philippines,PHL,France,FRA,7,6,-
2021,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,61,592,-
2021,Philippines,PHL,Germany,DEU,37,24,-
2021,Philippines,PHL,Greece,GRC,7,5,-
2021,Philippines,PHL,"China, Hong Kong SAR",HKG,8,0,-
2021,Philippines,PHL,Israel,ISR,0,51,-
2021,Philippines,PHL,Italy,ITA,17,43,-
2021,Philippines,PHL,Jordan,JOR,5,0,-
2021,Philippines,PHL,"Rep. of Korea",KOR,0,331,-
2021,Philippines,PHL,Kuwait,KWT,0,5,-
2021,Philippines,PHL,Lebanon,LBN,0,39,-
2021,Philippines,PHL,Malaysia,MYS,20,0,-
2021,Philippines,PHL,Netherlands,NLD,6,5,-
2021,Philippines,PHL,"New Zealand",NZL,10,12,-
2021,Philippines,PHL,Peru,PER,0,21,-
2021,Philippines,PHL,"Russian Federation",RUS,5,0,-
2021,Philippines,PHL,Spain,ESP,0,15,-
2021,Philippines,PHL,Sweden,SWE,6,12,-
2021,Philippines,PHL,Switzerland,CHE,12,0,-
2021,Philippines,PHL,"Trinidad and Tobago",TTO,0,5,-
2021,Philippines,PHL,"United States of America",USA,168,1728,-
2021,"Papua New Guinea",PNG,Australia,AUS,497,636,-
2021,"Papua New Guinea",PNG,Canada,CAN,5,0,-
2021,"Papua New Guinea",PNG,"New Zealand",NZL,5,0,-
2021,Poland,POL,Australia,AUS,0,19,-
2021,Poland,POL,Belgium,BEL,98,0,-
2021,Poland,POL,Brazil,BRA,0,13,-
2021,Poland,POL,Canada,CAN,72,88,-
2021,Poland,POL,"Costa Rica",CRI,0,5,-
2021,Poland,POL,France,FRA,135,0,-
2021,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,-
2021,Poland,POL,Germany,DEU,573,0,-
2021,Poland,POL,Peru,PER,0,5,-
2021,Poland,POL,"United States of America",USA,9,921,-
2021,Portugal,PRT,Australia,AUS,0,12,-
2021,Portugal,PRT,Brazil,BRA,0,108,-
2021,Portugal,PRT,Canada,CAN,5,26,-
2021,Portugal,PRT,Germany,DEU,6,0,-
2021,Portugal,PRT,Mexico,MEX,5,7,-
2021,Portugal,PRT,Peru,PER,0,16,-
2021,Portugal,PRT,Switzerland,CHE,5,0,-
2021,Portugal,PRT,"United States of America",USA,5,270,-
2021,Qatar,QAT,Canada,CAN,5,0,-
2021,Qatar,QAT,"United Kingdom of Great Britain and Northern Ireland",GBR,17,11,-
2021,Qatar,QAT,Germany,DEU,5,0,-
2021,Qatar,QAT,"United States of America",USA,20,24,-
2021,Romania,ROU,Argentina,ARG,51,0,-
2021,Romania,ROU,Australia,AUS,0,5,-
2021,Romania,ROU,Austria,AUT,5,0,-
2021,Romania,ROU,Belgium,BEL,36,10,-
2021,Romania,ROU,Brazil,BRA,0,15,-
2021,Romania,ROU,Canada,CAN,482,330,-
2021,Romania,ROU,"Dem. Rep. of the Congo",COD,0,5,-
2021,Romania,ROU,"Costa Rica",CRI,0,5,-
2021,Romania,ROU,France,FRA,171,5,-
2021,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,0,11,-
2021,Romania,ROU,Germany,DEU,129,10,-
2021,Romania,ROU,Israel,ISR,0,21,-
2021,Romania,ROU,Mexico,MEX,7,0,-
2021,Romania,ROU,Slovakia,SVK,37,0,-
2021,Romania,ROU,Sweden,SWE,38,5,-
2021,Romania,ROU,Switzerland,CHE,14,0,-
2021,Romania,ROU,"United States of America",USA,447,4030,-
2021,"South Africa",ZAF,Argentina,ARG,0,12,-
2021,"South Africa",ZAF,Australia,AUS,26,469,-
2021,"South Africa",ZAF,Austria,AUT,0,8,-
2021,"South Africa",ZAF,Belgium,BEL,5,0,-
2021,"South Africa",ZAF,Bahamas,BHS,0,8,-
2021,"South Africa",ZAF,Brazil,BRA,6,463,-
2021,"South Africa",ZAF,Canada,CAN,66,121,-
2021,"South Africa",ZAF,"Costa Rica",CRI,0,6,-
2021,"South Africa",ZAF,Cyprus,CYP,0,5,-
2021,"South Africa",ZAF,Ecuador,ECU,0,5,-
2021,"South Africa",ZAF,France,FRA,142,7,-
